year,mgmtArea,frmSz,attr,adultMove,dmm,pK,pIncr,abund,totBM,amtCaught,bmCaught,bmDiff,cBmDiff,mgmt
71,0.1,10,10,10,0.5,18277.21283,10,78994.54134,377066.0726,84.65121084,546.7314864,-1430170.053,-1611.261163,ConstantEffort_MSY
71,0.2,2,10,10,0.5,18277.21283,10,100209.1468,513481.524,69.0139307,511.5574946,-1293754.602,-1646.435154,ConstantEffort_MSY
71,0.2,5,10,10,0.5,18277.21283,10,98436.13928,502620.0109,76.72687917,513.6935024,-1304616.115,-1644.299147,ConstantEffort_MSY
71,0.2,10,10,10,0.5,18277.21283,10,94280.85007,476333.2861,85.54925091,543.2172152,-1330902.84,-1614.775434,ConstantEffort_MSY
71,0.3,2,10,10,0.5,18277.21283,10,112360.3338,600431.8724,64.48510523,499.6101133,-1206804.254,-1658.382536,ConstantEffort_MSY
71,0.3,5,10,10,0.5,18277.21283,10,112754.9488,603783.5735,67.02505089,470.735576,-1203452.552,-1687.257073,ConstantEffort_MSY
71,0.3,10,10,10,0.5,18277.21283,10,108561.7018,575758.2266,80.91814643,515.6876391,-1231477.899,-1642.30501,ConstantEffort_MSY
71,0.4,2,10,10,0.5,18277.21283,10,124713.5619,693214.8743,53.75005834,418.2653167,-1114021.252,-1739.727332,ConstantEffort_MSY
71,0.4,5,10,10,0.5,18277.21283,10,123411.3319,683998.4421,60.22928336,446.5635974,-1123237.684,-1711.429052,ConstantEffort_MSY
71,0.4,10,10,10,0.5,18277.21283,10,120980.1025,667112.3692,73.22294751,476.7843836,-1140123.757,-1681.208265,ConstantEffort_MSY
71,0.5,2,10,10,0.5,18277.21283,10,133277.6508,761029.7154,50.59274462,402.2784105,-1046206.411,-1755.714239,ConstantEffort_MSY
71,0.5,5,10,10,0.5,18277.21283,10,132141.4108,752603.0315,56.13514809,432.9212986,-1054633.094,-1725.07135,ConstantEffort_MSY
71,0.5,10,10,10,0.5,18277.21283,10,130900.1531,743770.3688,65.94497362,442.2461073,-1063465.757,-1715.746542,ConstantEffort_MSY
71,0.6,2,10,10,0.5,18277.21283,10,140697.6978,821594.2559,48.44052778,393.0509499,-985641.87,-1764.941699,ConstantEffort_MSY
71,0.6,5,10,10,0.5,18277.21283,10,140318.0085,818710.0982,50.59689254,400.0491483,-988526.0278,-1757.943501,ConstantEffort_MSY
71,0.6,10,10,10,0.5,18277.21283,10,138976.6928,808807.802,61.7320334,421.8660335,-998428.324,-1736.126616,ConstantEffort_MSY
72,0.1,2,10,10,0.5,18277.21283,10,84108.72113,406694.9473,76.34672361,527.3251696,-1400540.871,-1630.667112,ConstantEffort_MSY
72,0.1,5,10,10,0.5,18277.21283,10,81191.32252,389470.6768,82.70144234,542.4674234,-1417765.141,-1615.524858,ConstantEffort_MSY
72,0.1,10,10,10,0.5,18277.21283,10,79045.00356,377355.3896,84.72377442,547.238051,-1429880.429,-1610.754231,ConstantEffort_MSY
72,0.2,2,10,10,0.5,18277.21283,10,100292.2832,514025.3164,69.1099434,512.3733487,-1293210.502,-1645.618933,ConstantEffort_MSY
72,0.2,5,10,10,0.5,18277.21283,10,98524.7457,503196.7136,76.83290346,514.5337506,-1304039.105,-1643.458531,ConstantEffort_MSY
72,0.2,10,10,10,0.5,18277.21283,10,94367.54717,476888.4507,85.65977055,544.0252417,-1330347.368,-1613.96704,ConstantEffort_MSY
72,0.3,2,10,10,0.5,18277.21283,10,112475.2166,601251.1512,64.60162772,500.6568433,-1205984.667,-1657.335438,ConstantEffort_MSY
72,0.3,5,10,10,0.5,18277.21283,10,112882.0541,604694.8558,67.14868673,471.7894247,-1202540.962,-1686.202857,ConstantEffort_MSY
72,0.3,10,10,10,0.5,18277.21283,10,108682.0037,576606.4565,81.04828826,516.6959685,-1230629.362,-1641.296313,ConstantEffort_MSY
72,0.4,2,10,10,0.5,18277.21283,10,124869.4271,694416.9267,53.87293444,419.3980801,-1112818.891,-1738.594201,ConstantEffort_MSY
72,0.4,5,10,10,0.5,18277.21283,10,123560.0245,685139.2855,60.35721053,447.7157788,-1122096.533,-1710.276503,ConstantEffort_MSY
72,0.4,10,10,10,0.5,18277.21283,10,121128.6608,668242.2413,73.35595533,477.8759481,-1138993.577,-1680.116333,ConstantEffort_MSY
72,0.5,2,10,10,0.5,18277.21283,10,133445.7355,762393.7136,50.71280684,403.4153875,-1044842.105,-1754.576894,ConstantEffort_MSY
72,0.5,5,10,10,0.5,18277.21283,10,132300.1799,753885.7862,56.25995416,434.0848755,-1053350.032,-1723.907406,ConstantEffort_MSY
72,0.5,10,10,10,0.5,18277.21283,10,131059.8446,745054.9062,66.0693559,443.3189054,-1062180.912,-1714.673376,ConstantEffort_MSY
72,0.6,2,10,10,0.5,18277.21283,10,140863.2362,822993.1822,48.55009881,394.1113073,-984242.636,-1763.880974,ConstantEffort_MSY
72,0.6,5,10,10,0.5,18277.21283,10,140478.9234,820068.2913,50.70683346,401.0977131,-987167.5268,-1756.894568,ConstantEffort_MSY
72,0.6,10,10,10,0.5,18277.21283,10,139129.7575,810093.6597,61.84123909,422.8336681,-997142.1585,-1735.158613,ConstantEffort_MSY
73,0.1,2,10,10,0.5,18277.21283,10,84144.11009,406899.9389,76.39602933,527.7070665,-1400335.609,-1630.284892,ConstantEffort_MSY
73,0.1,5,10,10,0.5,18277.21283,10,81226.58201,389672.2787,82.75365141,542.8512628,-1417563.269,-1615.140696,ConstantEffort_MSY
73,0.1,10,10,10,0.5,18277.21283,10,79085.43318,377587.1583,84.78203638,547.6450056,-1429648.39,-1610.346953,ConstantEffort_MSY
73,0.2,2,10,10,0.5,18277.21283,10,100357.6995,514453.3852,69.18555233,513.0160229,-1292782.163,-1644.975936,ConstantEffort_MSY
73,0.2,5,10,10,0.5,18277.21283,10,98594.83037,503653.073,76.91683986,515.1992061,-1303582.475,-1642.792753,ConstantEffort_MSY
73,0.2,10,10,10,0.5,18277.21283,10,94436.8052,477332.1407,85.74813508,544.6715746,-1329903.407,-1613.320384,ConstantEffort_MSY
73,0.3,2,10,10,0.5,18277.21283,10,112566.1002,601899.7136,64.69391464,501.4862373,-1205335.834,-1656.505722,ConstantEffort_MSY
73,0.3,5,10,10,0.5,18277.21283,10,112982.9953,605419.0922,67.24700362,472.627938,-1201816.456,-1685.364021,ConstantEffort_MSY
73,0.3,10,10,10,0.5,18277.21283,10,108778.1241,577284.6553,81.15240201,517.503143,-1229950.893,-1640.488816,ConstantEffort_MSY
73,0.4,2,10,10,0.5,18277.21283,10,124993.7921,695376.98,53.97113626,420.3039601,-1111858.568,-1737.687999,ConstantEffort_MSY
73,0.4,5,10,10,0.5,18277.21283,10,123678.6335,686050.1578,60.45940992,448.6368485,-1121185.39,-1709.35511,ConstantEffort_MSY
73,0.4,10,10,10,0.5,18277.21283,10,121247.852,669149.5911,73.46283018,478.7537116,-1138085.957,-1679.238247,ConstantEffort_MSY
73,0.5,2,10,10,0.5,18277.21283,10,133580.6719,763489.8938,50.80936049,404.3303673,-1043745.654,-1753.661592,ConstantEffort_MSY
73,0.5,5,10,10,0.5,18277.21283,10,132427.527,754915.7182,56.36021929,435.0202958,-1052319.83,-1722.971663,ConstantEffort_MSY
73,0.5,10,10,10,0.5,18277.21283,10,131188.5289,746091.0788,66.16972468,444.1852888,-1061144.469,-1713.80667,ConstantEffort_MSY
73,0.6,2,10,10,0.5,18277.21283,10,140996.891,824123.8673,48.63871754,394.9694624,-983111.6807,-1763.022497,ConstantEffort_MSY
73,0.6,5,10,10,0.5,18277.21283,10,140608.8402,821165.9828,50.79573546,401.9461834,-986069.5652,-1756.045776,ConstantEffort_MSY
73,0.6,10,10,10,0.5,18277.21283,10,139253.6601,811135.5591,61.92972869,423.6183655,-996099.9889,-1734.373593,ConstantEffort_MSY
74,0.1,2,10,10,0.5,18277.21283,10,84171.90503,407060.9649,76.43476802,528.007151,-1400174.346,-1629.984525,ConstantEffort_MSY
74,0.1,5,10,10,0.5,18277.21283,10,81254.44651,389831.6192,82.79492698,543.1547618,-1417403.692,-1614.836914,ConstantEffort_MSY
74,0.1,10,10,10,0.5,18277.21283,10,79117.80635,377772.7247,84.8287682,547.9715688,-1429462.586,-1610.020107,ConstantEffort_MSY
74,0.2,2,10,10,0.5,18277.21283,10,100409.1509,514790.1849,69.24505811,513.5219441,-1292445.126,-1644.469732,ConstantEffort_MSY
74,0.2,5,10,10,0.5,18277.21283,10,98650.23993,504014.0051,76.98324713,515.7258484,-1303221.306,-1642.265827,ConstantEffort_MSY
74,0.2,10,10,10,0.5,18277.21283,10,94492.10728,477686.5509,85.81874111,545.1881954,-1329548.76,-1612.80348,ConstantEffort_MSY
74,0.3,2,10,10,0.5,18277.21283,10,112637.9609,602412.7985,64.76695166,502.1428653,-1204822.512,-1655.84881,ConstantEffort_MSY
74,0.3,5,10,10,0.5,18277.21283,10,113063.113,605994.2646,67.32512123,473.2944801,-1201241.046,-1684.697196,ConstantEffort_MSY
74,0.3,10,10,10,0.5,18277.21283,10,108854.8823,577826.5409,81.2356258,518.1486855,-1229408.77,-1639.84299,ConstantEffort_MSY
74,0.4,2,10,10,0.5,18277.21283,10,125092.963,696143.143,54.04954574,421.0276339,-1111092.168,-1736.964042,ConstantEffort_MSY
74,0.4,5,10,10,0.5,18277.21283,10,123773.1904,686776.8584,60.54098361,449.3724158,-1120458.452,-1708.61926,ConstantEffort_MSY
74,0.4,10,10,10,0.5,18277.21283,10,121343.4264,669877.694,73.54863169,479.458829,-1137357.617,-1678.532847,ConstantEffort_MSY
74,0.5,2,10,10,0.5,18277.21283,10,133688.9342,764370.1447,50.88693676,405.0659153,-1042865.166,-1752.925761,ConstantEffort_MSY
74,0.5,5,10,10,0.5,18277.21283,10,132529.6138,755742.0332,56.44069924,435.771544,-1051493.278,-1722.220132,ConstantEffort_MSY
74,0.5,10,10,10,0.5,18277.21283,10,131292.1701,746926.2897,66.25065154,444.8843052,-1060309.021,-1713.107371,ConstantEffort_MSY
74,0.6,2,10,10,0.5,18277.21283,10,141104.7471,825037.0894,48.71032991,395.6633002,-982198.2215,-1762.328376,ConstantEffort_MSY
74,0.6,5,10,10,0.5,18277.21283,10,140713.6777,822052.5181,50.86756715,402.6321062,-985182.7929,-1755.35957,ConstantEffort_MSY
74,0.6,10,10,10,0.5,18277.21283,10,139353.9098,811979.2365,62.00138609,424.2542068,-995256.0744,-1733.737469,ConstantEffort_MSY
75,0.1,2,10,10,0.5,18277.21283,10,84193.73088,407187.4236,76.46519552,528.2428748,-1400047.679,-1629.748552,ConstantEffort_MSY
75,0.1,5,10,10,0.5,18277.21283,10,81276.46206,389957.5258,82.82754842,543.3946528,-1417277.577,-1614.596774,ConstantEffort_MSY
75,0.1,10,10,10,0.5,18277.21283,10,79143.71669,377921.2341,84.86622153,548.2333859,-1429313.869,-1609.758041,ConstantEffort_MSY
75,0.2,2,10,10,0.5,18277.21283,10,100449.6049,515055.0661,69.29186824,513.920002,-1292180.037,-1644.071425,ConstantEffort_MSY
75,0.2,5,10,10,0.5,18277.21283,10,98694.03157,504299.34,77.03575927,516.1423947,-1302935.763,-1641.849033,ConstantEffort_MSY
75,0.2,10,10,10,0.5,18277.21283,10,94536.24994,477969.5247,85.87512932,545.6008988,-1329265.578,-1612.390528,ConstantEffort_MSY
75,0.3,2,10,10,0.5,18277.21283,10,112694.7573,602818.4932,64.82471931,502.6623628,-1204416.61,-1655.329064,ConstantEffort_MSY
75,0.3,5,10,10,0.5,18277.21283,10,113126.6747,606450.7935,67.38714816,473.823918,-1200784.309,-1684.167509,ConstantEffort_MSY
75,0.3,10,10,10,0.5,18277.21283,10,108916.1523,578259.2767,81.30210843,518.6645778,-1228975.826,-1639.32685,ConstantEffort_MSY
75,0.4,2,10,10,0.5,18277.21283,10,125172.0058,696754.1813,54.11210536,421.6052594,-1110480.921,-1736.386168,ConstantEffort_MSY
75,0.4,5,10,10,0.5,18277.21283,10,123848.5375,687356.2676,60.60604806,449.9593612,-1119878.835,-1708.032066,ConstantEffort_MSY
75,0.4,10,10,10,0.5,18277.21283,10,121420.0282,670461.6045,73.61746669,480.0247916,-1136773.498,-1677.966636,ConstantEffort_MSY
75,0.5,2,10,10,0.5,18277.21283,10,133775.7545,765076.5478,50.94921903,405.6567126,-1042158.555,-1752.334715,ConstantEffort_MSY
75,0.5,5,10,10,0.5,18277.21283,10,132611.4144,756404.5809,56.50525297,436.3743928,-1050830.522,-1721.617034,ConstantEffort_MSY
75,0.5,10,10,10,0.5,18277.21283,10,131375.6052,747599.1104,66.31586011,445.4478484,-1059635.992,-1712.543579,ConstantEffort_MSY
75,0.6,2,10,10,0.5,18277.21283,10,141191.7479,825774.2404,48.76815975,396.2238413,-981460.8624,-1761.767586,ConstantEffort_MSY
75,0.6,5,10,10,0.5,18277.21283,10,140798.2426,822768.1081,50.92556848,403.1862032,-984466.9947,-1754.805224,ConstantEffort_MSY
75,0.6,10,10,10,0.5,18277.21283,10,139434.9913,812662.0406,62.05938257,424.7690954,-994573.0622,-1733.222332,ConstantEffort_MSY
76,0.1,2,10,10,0.5,18277.21283,10,84210.86666,407286.7164,76.48908956,528.427996,-1399948.204,-1629.563213,ConstantEffort_MSY
76,0.1,5,10,10,0.5,18277.21283,10,81293.85334,390056.994,82.85332389,543.5842156,-1417177.926,-1614.406994,ConstantEffort_MSY
76,0.1,10,10,10,0.5,18277.21283,10,79164.44684,378040.045,84.89621933,548.4431437,-1429194.875,-1609.548065,ConstantEffort_MSY
76,0.2,2,10,10,0.5,18277.21283,10,100481.4038,515263.3192,69.32867777,514.2330645,-1291971.601,-1643.758145,ConstantEffort_MSY
76,0.2,5,10,10,0.5,18277.21283,10,98728.63149,504524.8343,77.07726709,516.4717122,-1302710.086,-1641.519497,ConstantEffort_MSY
76,0.2,10,10,10,0.5,18277.21283,10,94571.47506,478195.384,85.92014495,545.9304383,-1329039.536,-1612.060771,ConstantEffort_MSY
76,0.3,2,10,10,0.5,18277.21283,10,112739.6328,603139.143,64.87038822,503.073149,-1204095.777,-1654.91806,ConstantEffort_MSY
76,0.3,5,10,10,0.5,18277.21283,10,113177.0836,606812.9882,67.43637275,474.2441995,-1200421.932,-1683.74701,ConstantEffort_MSY
76,0.3,10,10,10,0.5,18277.21283,10,108965.0426,578604.6994,81.35519063,519.0766159,-1228630.221,-1638.914593,ConstantEffort_MSY
76,0.4,2,10,10,0.5,18277.21283,10,125234.9814,697241.2542,54.16198943,422.0659992,-1109993.666,-1735.92521,ConstantEffort_MSY
76,0.4,5,10,10,0.5,18277.21283,10,123908.5551,687818.0118,60.6579151,450.4274086,-1119416.908,-1707.563801,ConstantEffort_MSY
76,0.4,10,10,10,0.5,18277.21283,10,121481.4009,670929.6496,73.67265908,480.4787618,-1136305.27,-1677.512447,ConstantEffort_MSY
76,0.5,2,10,10,0.5,18277.21283,10,133845.3534,765643.1465,50.99919248,406.130919,-1041591.774,-1751.86029,ConstantEffort_MSY
76,0.5,5,10,10,0.5,18277.21283,10,132676.9363,756935.5581,56.55700305,436.8578423,-1050299.362,-1721.133367,ConstantEffort_MSY
76,0.5,10,10,10,0.5,18277.21283,10,131442.7497,748140.852,66.36837576,445.9018883,-1059094.068,-1712.089321,ConstantEffort_MSY
76,0.6,2,10,10,0.5,18277.21283,10,141261.9022,826368.9858,48.81483377,396.6764055,-980865.9343,-1761.314804,ConstantEffort_MSY
76,0.6,5,10,10,0.5,18277.21283,10,140866.4329,823345.45,50.97237772,403.6335368,-983889.4701,-1754.357672,ConstantEffort_MSY
76,0.6,10,10,10,0.5,18277.21283,10,139500.5497,813214.4093,62.10630239,425.1858195,-994020.5108,-1732.80539,ConstantEffort_MSY
77,0.1,2,10,10,0.5,18277.21283,10,84224.31843,407364.6676,76.50784969,528.5733495,-1399870.092,-1629.417668,ConstantEffort_MSY
77,0.1,5,10,10,0.5,18277.21283,10,81307.58975,390135.5635,82.8736862,543.7339776,-1417099.196,-1614.25704,ConstantEffort_MSY
77,0.1,10,10,10,0.5,18277.21283,10,79181.02765,378135.07,84.92023343,548.611098,-1429099.69,-1609.37992,ConstantEffort_MSY
77,0.2,2,10,10,0.5,18277.21283,10,100506.3941,515427.0095,69.35761481,514.4792009,-1291807.75,-1643.511817,ConstantEffort_MSY
77,0.2,5,10,10,0.5,18277.21283,10,98755.9629,504702.9898,77.11006626,516.7319749,-1302531.77,-1641.259043,ConstantEffort_MSY
77,0.2,10,10,10,0.5,18277.21283,10,94599.57779,478375.6079,85.95607041,546.193478,-1328859.152,-1611.79754,ConstantEffort_MSY
77,0.3,2,10,10,0.5,18277.21283,10,112775.0803,603392.4935,64.90647878,503.3978361,-1203842.266,-1654.593182,ConstantEffort_MSY
77,0.3,5,10,10,0.5,18277.21283,10,113217.0503,607100.2385,67.47542101,474.5776703,-1200134.521,-1683.413347,ConstantEffort_MSY
77,0.3,10,10,10,0.5,18277.21283,10,109004.0439,578880.3313,81.39755639,519.4055534,-1228354.429,-1638.585464,ConstantEffort_MSY
77,0.4,2,10,10,0.5,18277.21283,10,125285.1405,697629.3532,54.20174737,422.4333074,-1109605.407,-1735.55771,ConstantEffort_MSY
77,0.4,5,10,10,0.5,18277.21283,10,123956.3478,688185.842,60.69924294,450.8004492,-1119048.918,-1707.190568,ConstantEffort_MSY
77,0.4,10,10,10,0.5,18277.21283,10,121530.5576,671304.6739,73.71689277,480.8427081,-1135930.086,-1677.14831,ConstantEffort_MSY
77,0.5,2,10,10,0.5,18277.21283,10,133901.1299,766097.422,51.0392704,406.5113331,-1041137.338,-1751.479685,ConstantEffort_MSY
77,0.5,5,10,10,0.5,18277.21283,10,132729.404,757360.9253,56.59847027,437.2453384,-1049873.834,-1720.745679,ConstantEffort_MSY
77,0.5,10,10,10,0.5,18277.21283,10,131496.769,748576.8812,66.41065118,446.267517,-1058657.879,-1711.723501,ConstantEffort_MSY
77,0.6,2,10,10,0.5,18277.21283,10,141318.4567,826848.6528,48.85248715,397.0416044,-980386.107,-1760.949413,ConstantEffort_MSY
77,0.6,5,10,10,0.5,18277.21283,10,140921.4045,823811.0799,51.01013846,403.9945001,-983423.6799,-1753.996518,ConstantEffort_MSY
77,0.6,10,10,10,0.5,18277.21283,10,139553.5436,813661.1039,62.14424781,425.5229492,-993573.6559,-1732.468068,ConstantEffort_MSY
78,0.1,2,10,10,0.5,18277.21283,10,84234.87712,407425.857,76.52257696,528.6874612,-1399808.762,-1629.303388,ConstantEffort_MSY
78,0.1,5,10,10,0.5,18277.21283,10,81318.4382,390197.6175,82.88976977,543.8522761,-1417037.002,-1614.138574,ConstantEffort_MSY
78,0.1,10,10,10,0.5,18277.21283,10,79194.28656,378211.0542,84.93944956,548.7455191,-1429023.565,-1609.245331,ConstantEffort_MSY
78,0.2,2,10,10,0.5,18277.21283,10,100526.0305,515555.6473,69.38035786,514.6726695,-1291678.972,-1643.31818,ConstantEffort_MSY
78,0.2,5,10,10,0.5,18277.21283,10,98777.54892,504843.7146,77.13597749,516.9376056,-1302390.904,-1641.053244,ConstantEffort_MSY
78,0.2,10,10,10,0.5,18277.21283,10,94621.99421,478519.386,85.98473418,546.4033778,-1328715.233,-1611.587472,ConstantEffort_MSY
78,0.3,2,10,10,0.5,18277.21283,10,112803.075,603592.6184,64.93499144,503.6543846,-1203642.001,-1654.336465,ConstantEffort_MSY
78,0.3,5,10,10,0.5,18277.21283,10,113248.7308,607327.9868,67.5063864,474.842161,-1199906.632,-1683.148689,ConstantEffort_MSY
78,0.3,10,10,10,0.5,18277.21283,10,109035.1497,579100.213,81.43135841,519.668053,-1228134.406,-1638.322797,ConstantEffort_MSY
78,0.4,2,10,10,0.5,18277.21283,10,125325.0816,697938.4895,54.23342274,422.7260045,-1109296.13,-1735.264845,ConstantEffort_MSY
78,0.4,5,10,10,0.5,18277.21283,10,123994.3966,688478.7678,60.73216124,451.0976448,-1118755.851,-1706.893205,ConstantEffort_MSY
78,0.4,10,10,10,0.5,18277.21283,10,121569.9204,671605.0705,73.75233082,481.1343589,-1135629.549,-1676.856491,ConstantEffort_MSY
78,0.5,2,10,10,0.5,18277.21283,10,133945.8185,766461.521,51.07139983,406.8163708,-1040773.098,-1751.174479,ConstantEffort_MSY
78,0.5,5,10,10,0.5,18277.21283,10,132771.4087,757701.5809,56.63168581,437.5557957,-1049533.038,-1720.435054,ConstantEffort_MSY
78,0.5,10,10,10,0.5,18277.21283,10,131540.2186,748927.7161,66.44467145,446.5618292,-1058306.903,-1711.42902,ConstantEffort_MSY
78,0.6,2,10,10,0.5,18277.21283,10,141364.0376,827235.3891,48.88285231,397.3361811,-979999.23,-1760.654669,ConstantEffort_MSY
78,0.6,5,10,10,0.5,18277.21283,10,140965.7105,824186.5008,51.04058938,404.2856535,-983048.1183,-1753.705196,ConstantEffort_MSY
78,0.6,10,10,10,0.5,18277.21283,10,139596.3725,814022.2391,62.17492665,425.795592,-993212.3799,-1732.195258,ConstantEffort_MSY
79,0.1,2,10,10,0.5,18277.21283,10,84243.16429,407473.8846,76.53413704,528.7770355,-1399760.611,-1629.213667,ConstantEffort_MSY
79,0.1,5,10,10,0.5,18277.21283,10,81327.00513,390246.6231,82.90247221,543.9457094,-1416987.872,-1614.044993,ConstantEffort_MSY
79,0.1,10,10,10,0.5,18277.21283,10,79204.88713,378271.8022,84.95482135,548.8530634,-1428962.693,-1609.137639,ConstantEffort_MSY
79,0.2,2,10,10,0.5,18277.21283,10,100541.4581,515656.7231,69.39822953,514.8247098,-1291577.772,-1643.165992,ConstantEffort_MSY
79,0.2,5,10,10,0.5,18277.21283,10,98794.59493,504954.8543,77.15644325,517.1000364,-1302279.641,-1640.890666,ConstantEffort_MSY
79,0.2,10,10,10,0.5,18277.21283,10,94639.87234,478634.0689,86.00759956,546.5708355,-1328600.427,-1611.419867,ConstantEffort_MSY
79,0.3,2,10,10,0.5,18277.21283,10,112825.1803,603750.6676,64.95751205,503.8570407,-1203483.828,-1654.133661,ConstantEffort_MSY
79,0.3,5,10,10,0.5,18277.21283,10,113273.8385,607508.5181,67.53093557,475.0518775,-1199725.977,-1682.938825,ConstantEffort_MSY
79,0.3,10,10,10,0.5,18277.21283,10,109059.954,579275.5826,81.45832094,519.8774722,-1227958.913,-1638.11323,ConstantEffort_MSY
79,0.4,2,10,10,0.5,18277.21283,10,125356.8801,698184.6653,54.25865109,422.9591662,-1109049.83,-1735.031536,ConstantEffort_MSY
79,0.4,5,10,10,0.5,18277.21283,10,124024.6826,688711.9846,60.75837365,451.3343374,-1118522.511,-1706.656365,ConstantEffort_MSY
79,0.4,10,10,10,0.5,18277.21283,10,121601.4346,671845.6295,73.780714,481.367996,-1135388.866,-1676.622706,ConstantEffort_MSY
79,0.5,2,10,10,0.5,18277.21283,10,133981.6163,766753.2665,51.09714917,407.0608804,-1040481.229,-1750.929822,ConstantEffort_MSY
79,0.5,5,10,10,0.5,18277.21283,10,132805.0305,757974.3263,56.65828398,437.804447,-1049260.169,-1720.186255,ConstantEffort_MSY
79,0.5,10,10,10,0.5,18277.21283,10,131575.1602,749209.931,66.47204095,446.7986568,-1058024.565,-1711.192045,ConstantEffort_MSY
79,0.6,2,10,10,0.5,18277.21283,10,141400.7678,827547.1215,48.90733283,397.573713,-979687.3741,-1760.416989,ConstantEffort_MSY
79,0.6,5,10,10,0.5,18277.21283,10,141001.4139,824489.1165,51.06513873,404.5204226,-982745.3791,-1753.47028,ConstantEffort_MSY
79,0.6,10,10,10,0.5,18277.21283,10,139630.9805,814314.1364,62.1997247,426.0160203,-992920.3592,-1731.974682,ConstantEffort_MSY
80,0.1,2,10,10,0.5,18277.21283,10,84249.66819,407511.5787,76.54321029,528.8473423,-1399722.808,-1629.14323,ConstantEffort_MSY
80,0.1,5,10,10,0.5,18277.21283,10,81333.76991,390285.3211,82.9125034,544.0194965,-1416949.066,-1613.971076,ConstantEffort_MSY
80,0.1,10,10,10,0.5,18277.21283,10,79213.3611,378320.3622,84.96711469,548.9390798,-1428914.025,-1609.051493,ConstantEffort_MSY
80,0.2,2,10,10,0.5,18277.21283,10,100553.5776,515736.1325,69.41227125,514.9441743,-1291498.255,-1643.046398,ConstantEffort_MSY
80,0.2,5,10,10,0.5,18277.21283,10,98808.05432,505042.6169,77.17260547,517.2283207,-1302191.77,-1640.762252,ConstantEffort_MSY
80,0.2,10,10,10,0.5,18277.21283,10,94654.12935,478725.5319,86.02583666,546.7044089,-1328508.855,-1611.286164,ConstantEffort_MSY
80,0.3,2,10,10,0.5,18277.21283,10,112842.633,603875.4674,64.97529656,504.0170921,-1203358.92,-1653.973481,ConstantEffort_MSY
80,0.3,5,10,10,0.5,18277.21283,10,113293.7344,607651.5957,67.55039394,475.2181235,-1199582.791,-1682.772449,ConstantEffort_MSY
80,0.3,10,10,10,0.5,18277.21283,10,109079.7308,579415.4266,81.47982355,520.0445055,-1227818.961,-1637.946067,ConstantEffort_MSY
80,0.4,2,10,10,0.5,18277.21283,10,125382.1921,698380.6629,54.27873978,423.1448514,-1108853.724,-1734.845721,ConstantEffort_MSY
80,0.4,5,10,10,0.5,18277.21283,10,124048.7858,688897.6263,60.77924145,451.5227946,-1118336.761,-1706.467778,ConstantEffort_MSY
80,0.4,10,10,10,0.5,18277.21283,10,121626.6614,672038.2316,73.80344149,481.5551083,-1135196.156,-1676.435464,ConstantEffort_MSY
80,0.5,2,10,10,0.5,18277.21283,10,134010.2877,766986.987,51.11778023,407.2568167,-1040247.4,-1750.733756,ConstantEffort_MSY
80,0.5,5,10,10,0.5,18277.21283,10,132831.9385,758192.6553,56.67957817,438.0035431,-1049041.732,-1719.98703,ConstantEffort_MSY
80,0.5,10,10,10,0.5,18277.21283,10,131603.2556,749436.9012,66.49405491,446.9891766,-1057797.486,-1711.001396,ConstantEffort_MSY
80,0.6,2,10,10,0.5,18277.21283,10,141430.3616,827798.346,48.92706448,397.765195,-979436.0412,-1760.225378,ConstantEffort_MSY
80,0.6,5,10,10,0.5,18277.21283,10,141030.1812,824732.9984,51.08492584,404.7096777,-982501.3887,-1753.280895,ConstantEffort_MSY
80,0.6,10,10,10,0.5,18277.21283,10,139658.942,814550.0267,62.21976547,426.1941927,-992684.3605,-1731.79638,ConstantEffort_MSY
81,0.1,2,10,10,0.5,18277.21283,10,84254.77231,407541.1609,76.5503312,528.9025219,-1399693.131,-1629.087937,ConstantEffort_MSY
81,0.1,5,10,10,0.5,18277.21283,10,81339.11136,390315.8777,82.92042452,544.0777639,-1416918.414,-1613.912695,ConstantEffort_MSY
81,0.1,10,10,10,0.5,18277.21283,10,79220.13428,378359.1751,84.97694407,549.007862,-1428875.117,-1608.982597,ConstantEffort_MSY
81,0.2,2,10,10,0.5,18277.21283,10,100563.0978,515798.5139,69.42330257,515.038031,-1291435.778,-1642.952428,ConstantEffort_MSY
81,0.2,5,10,10,0.5,18277.21283,10,98818.68082,505111.9124,77.18536755,517.3296229,-1302122.38,-1640.660836,ConstantEffort_MSY
81,0.2,10,10,10,0.5,18277.21283,10,94665.49763,478798.4682,86.04038048,546.8109393,-1328435.824,-1611.17952,ConstantEffort_MSY
81,0.3,2,10,10,0.5,18277.21283,10,112856.4109,603974.0001,64.98933894,504.1434748,-1203260.292,-1653.846984,ConstantEffort_MSY
81,0.3,5,10,10,0.5,18277.21283,10,113309.4986,607764.9739,67.56581462,475.3498846,-1199469.318,-1682.640575,ConstantEffort_MSY
81,0.3,10,10,10,0.5,18277.21283,10,109095.4972,579526.926,81.49696915,520.1777069,-1227707.366,-1637.812752,ConstantEffort_MSY
81,0.4,2,10,10,0.5,18277.21283,10,125402.3382,698536.6846,54.29473283,423.2926949,-1108697.607,-1734.697764,ConstantEffort_MSY
81,0.4,5,10,10,0.5,18277.21283,10,124067.9661,689045.3748,60.79585136,451.6728147,-1118188.917,-1706.317644,ConstantEffort_MSY
