year,mgmtArea,frmSz,attr,adultMove,dmm,pK,pIncr,abund,totBM,amtCaught,bmCaught,mgmt
110,0.4,5,10,10,0.5,18277.21283467606,10,67975.0852935486,301843.7389991378,4327.267215719337,22954.998625350196,ConstantEffort_MSY
110,0.4,10,10,10,0.5,18277.21283467606,10,19450.94750641471,78324.864297519,1132.7815435579378,3186.350869507008,ConstantEffort_MSY
110,0.5,2,10,10,0.5,18277.21283467606,10,95590.95225178779,463213.3199146376,4502.320646577652,30865.896271510708,ConstantEffort_MSY
110,0.5,5,10,10,0.5,18277.21283467606,10,90113.15644523487,430715.97847582423,4644.919248947241,27864.5532155563,ConstantEffort_MSY
110,0.5,10,10,10,0.5,18277.21283467606,10,55617.575998675784,247493.16828911207,2347.072729595964,9045.117667784853,ConstantEffort_MSY
110,0.6,2,10,10,0.5,18277.21283467606,10,111506.47348363466,572518.6755404394,4184.048315076799,30471.28043193378,ConstantEffort_MSY
110,0.6,5,10,10,0.5,18277.21283467606,10,110379.36783884438,566612.0714188595,4235.439260777579,28390.583744234555,ConstantEffort_MSY
110,0.6,10,10,10,0.5,18277.21283467606,10,94325.9258538715,468341.76549177343,4231.938220957175,18291.219523048658,ConstantEffort_MSY
111,0.1,2,10,10,0.5,18277.21283467606,10,1922.0362511152841,7081.877149819551,359.30358117914983,1862.7269132393876,ConstantEffort_MSY
111,0.1,5,10,10,0.5,18277.21283467606,10,693.545985707252,2398.561087704872,50.47492361593862,272.4112637550619,ConstantEffort_MSY
111,0.1,10,10,10,0.5,18277.21283467606,10,1064.8094048097928,3720.4685985846413,58.47450227271406,279.6168471149571,ConstantEffort_MSY
111,0.2,2,10,10,0.5,18277.21283467606,10,26068.73970719571,100692.49435232797,3482.2364756661636,20508.371673743528,ConstantEffort_MSY
111,0.2,5,10,10,0.5,18277.21283467606,10,8097.411863351944,31163.533560222186,1005.220486907175,4737.16279278148,ConstantEffort_MSY
111,0.2,10,10,10,0.5,18277.21283467606,10,2545.9504165020935,9414.33762449006,162.93877054946805,718.2484671265245,ConstantEffort_MSY
111,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,48853.49811195348,201469.84496540847,5299.171757664663,33483.76541131208,ConstantEffort_MSY
111,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,40598.24503755207,170094.73006586664,3666.1888305749444,21255.081981215375,ConstantEffort_MSY
111,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,6424.4112870128565,25020.858763342494,562.9157908097169,2249.1730885670004,ConstantEffort_MSY
111,0.4,2,10,10,0.5,18277.21283467606,10,79086.13975153348,362343.600100685,6273.519986938831,41835.50382880483,ConstantEffort_MSY
111,0.4,5,10,10,0.5,18277.21283467606,10,70288.64020323598,317545.42550868937,5285.611627667298,34575.19018464997,ConstantEffort_MSY
111,0.4,10,10,10,0.5,18277.21283467606,10,21751.31768690245,89380.65039327972,1303.945380230922,6404.225817362638,ConstantEffort_MSY
111,0.5,2,10,10,0.5,18277.21283467606,10,97275.88148060627,475857.9248924664,6160.161264282739,43497.17316742664,ConstantEffort_MSY
111,0.5,5,10,10,0.5,18277.21283467606,10,92057.45938538034,445744.79068887536,5674.864552881536,40401.72472402744,ConstantEffort_MSY
111,0.5,10,10,10,0.5,18277.21283467606,10,60061.45385628278,272943.44802313595,3268.401591629897,18065.195966718256,ConstantEffort_MSY
111,0.6,2,10,10,0.5,18277.21283467606,10,112843.28295046857,583209.0220782572,5746.1983309470625,42519.50925193656,ConstantEffort_MSY
111,0.6,5,10,10,0.5,18277.21283467606,10,111840.09970500038,578752.3584117007,5392.540590851064,40128.609156795195,ConstantEffort_MSY
111,0.6,10,10,10,0.5,18277.21283467606,10,97109.03008948363,489512.6406774258,3799.3072338159463,25716.116509484957,ConstantEffort_MSY
112,0.1,2,10,10,0.5,18277.21283467606,10,1950.0343318234156,6554.068462502256,147.9768994756923,507.79523827064156,ConstantEffort_MSY
112,0.1,5,10,10,0.5,18277.21283467606,10,759.8319751601277,2734.5578873825225,154.93543537366511,584.7139857190432,ConstantEffort_MSY
112,0.1,10,10,10,0.5,18277.21283467606,10,1186.1193434941592,4373.333114963787,240.013022214189,904.3087992490033,ConstantEffort_MSY
112,0.2,2,10,10,0.5,18277.21283467606,10,26528.135162592254,98622.88893894003,2294.8736858763777,11890.234406057614,ConstantEffort_MSY
112,0.2,5,10,10,0.5,18277.21283467606,10,8667.694330598075,32096.899236608948,675.4391810193605,2060.2682226997736,ConstantEffort_MSY
112,0.2,10,10,10,0.5,18277.21283467606,10,2861.643612910475,10759.43799592168,431.00274085759924,1409.4790970306676,ConstantEffort_MSY
112,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,49393.60758978669,199969.6512399731,3841.0165677099053,23372.267958093267,ConstantEffort_MSY
112,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,42543.526575118616,174840.15115743992,3022.802206256358,12666.712169153554,ConstantEffort_MSY
112,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,7149.6509149898075,27462.186933305762,563.2286245186824,1552.0902741038312,ConstantEffort_MSY
112,0.4,2,10,10,0.5,18277.21283467606,10,79400.39845100178,361002.90188942855,4826.04084955515,31200.123678252887,ConstantEffort_MSY
112,0.4,5,10,10,0.5,18277.21283467606,10,71762.91292646636,321402.28990816826,4758.428314192347,25681.75683640861,ConstantEffort_MSY
112,0.4,10,10,10,0.5,18277.21283467606,10,24274.423141907177,98863.81178332618,1445.8031296748973,4147.208987422351,ConstantEffort_MSY
112,0.5,2,10,10,0.5,18277.21283467606,10,97392.3964688689,474064.2482803506,4668.540537070995,32136.327938735863,ConstantEffort_MSY
112,0.5,5,10,10,0.5,18277.21283467606,10,92953.30442858863,447441.97593794815,4911.875340733801,29778.648874795406,ConstantEffort_MSY
112,0.5,10,10,10,0.5,18277.21283467606,10,63865.17203037994,290078.4724245427,2866.5830496358667,11549.592172209215,ConstantEffort_MSY
112,0.6,2,10,10,0.5,18277.21283467606,10,112670.28552893134,580276.738996166,4273.5536073640005,31203.378566388456,ConstantEffort_MSY
112,0.6,5,10,10,0.5,18277.21283467606,10,112091.09141850904,578017.1809094157,4368.480581355191,29440.289962609357,ConstantEffort_MSY
112,0.6,10,10,10,0.5,18277.21283467606,10,100013.5910022467,504195.2957277008,4618.587102859244,20569.91706045295,ConstantEffort_MSY
113,0.1,2,10,10,0.5,18277.21283467606,10,2105.1686081222724,7756.128268115648,393.6748802601744,2041.4662828586258,ConstantEffort_MSY
113,0.1,5,10,10,0.5,18277.21283467606,10,755.2505293712723,2612.306143465814,55.03621201355492,296.9540613201853,ConstantEffort_MSY
113,0.1,10,10,10,0.5,18277.21283467606,10,1189.817336418003,4158.832041260687,65.82844624975193,314.3249228376153,ConstantEffort_MSY
113,0.2,2,10,10,0.5,18277.21283467606,10,27795.071120621018,107434.98475307495,3727.791788941091,21971.892486983234,ConstantEffort_MSY
113,0.2,5,10,10,0.5,18277.21283467606,10,9505.58530165833,36668.51795641548,1184.8659968492782,5611.090662866464,ConstantEffort_MSY
113,0.2,10,10,10,0.5,18277.21283467606,10,3013.9006333672314,11157.521885444128,193.8243775153736,854.7768403900529,ConstantEffort_MSY
113,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,51046.24386951759,211134.9373287118,5570.158167705659,35278.473336375835,ConstantEffort_MSY
113,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,44993.27160523756,189973.24457806087,4112.528340183197,24028.597290979393,ConstantEffort_MSY
113,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,7966.268116130854,31137.066471542763,700.9922511350927,2819.371346904688,ConstantEffort_MSY
113,0.4,2,10,10,0.5,18277.21283467606,10,80921.75740316395,372139.7069476395,6451.575603301064,43153.007546530556,ConstantEffort_MSY
113,0.4,5,10,10,0.5,18277.21283467606,10,73649.71192088835,334946.19539870316,5595.167288970464,36789.11716379967,ConstantEffort_MSY
113,0.4,10,10,10,0.5,18277.21283467606,10,26915.49337692142,111956.4127371736,1641.5019620383814,8194.720242840993,ConstantEffort_MSY
113,0.5,2,10,10,0.5,18277.21283467606,10,98808.42510714047,485095.06768022897,6286.188371891102,44513.99572670394,ConstantEffort_MSY
113,0.5,5,10,10,0.5,18277.21283467606,10,94506.06714874612,460224.2635361894,5873.297781569192,41986.50336179154,ConstantEffort_MSY
113,0.5,10,10,10,0.5,18277.21283467606,10,68050.35731556448,315240.12905904825,3789.7694941250047,21354.699635889494,ConstantEffort_MSY
113,0.6,2,10,10,0.5,18277.21283467606,10,113818.83576830312,589717.6796506817,5813.582199373234,43102.812036252515,ConstantEffort_MSY
113,0.6,5,10,10,0.5,18277.21283467606,10,113277.38534399036,588348.9612421641,5488.017472498232,40952.81494678979,ConstantEffort_MSY
113,0.6,10,10,10,0.5,18277.21283467606,10,102121.66778344612,521645.2914576244,4066.7951123431253,27782.980519850156,ConstantEffort_MSY
114,0.1,2,10,10,0.5,18277.21283467606,10,2134.543705986623,7175.630965498416,163.04928135664196,561.3281637324337,ConstantEffort_MSY
114,0.1,5,10,10,0.5,18277.21283467606,10,827.279247200323,2977.538216608677,168.69291839797387,636.7138016438921,ConstantEffort_MSY
114,0.1,10,10,10,0.5,18277.21283467606,10,1324.627444953363,4884.61056819117,267.9698996660155,1009.2873107330698,ConstantEffort_MSY
114,0.2,2,10,10,0.5,18277.21283467606,10,28165.77380976692,104974.73576792321,2523.4071295068507,13163.357817480388,ConstantEffort_MSY
114,0.2,5,10,10,0.5,18277.21283467606,10,10141.47659734836,37658.05441037793,803.6799057893894,2477.6947158800667,ConstantEffort_MSY
114,0.2,10,10,10,0.5,18277.21283467606,10,3384.0345720092914,12737.273940833555,510.0490253318727,1669.4554780217234,ConstantEffort_MSY
114,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,51389.356972893525,208839.83804368356,4110.38247045078,25106.831247856357,ConstantEffort_MSY
114,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,46753.98019898011,193856.69075604112,3492.4436382900917,15035.937623160544,ConstantEffort_MSY
114,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,8838.686650837813,34081.36390568213,701.5049144108649,1942.430127619019,ConstantEffort_MSY
114,0.4,2,10,10,0.5,18277.21283467606,10,80999.65162011891,369615.21389346564,5010.504002209788,32505.910496857294,ConstantEffort_MSY
114,0.4,5,10,10,0.5,18277.21283467606,10,74771.64577852655,337146.60240112385,5123.458333037163,28028.668063548837,ConstantEffort_MSY
114,0.4,10,10,10,0.5,18277.21283467606,10,29765.02825919711,122806.37470465552,1820.5727042025705,5346.566659826883,ConstantEffort_MSY
114,0.5,2,10,10,0.5,18277.21283467606,10,98700.2270674856,481996.4449576095,4792.590380381712,33088.15412205881,ConstantEffort_MSY
114,0.5,5,10,10,0.5,18277.21283467606,10,95071.5507898449,460054.95778782497,5119.328704882507,31281.15077329103,ConstantEffort_MSY
114,0.5,10,10,10,0.5,18277.21283467606,10,71473.05903983298,330878.7156275765,3399.1755310703043,14264.06575805541,ConstantEffort_MSY
114,0.6,2,10,10,0.5,18277.21283467606,10,113490.6694680571,585772.1565072354,4337.654425947137,31729.070882400752,ConstantEffort_MSY
114,0.6,5,10,10,0.5,18277.21283467606,10,113304.56375309547,586158.0339500711,4465.787377169711,30211.649335936992,ConstantEffort_MSY
114,0.6,10,10,10,0.5,18277.21283467606,10,104446.90882227388,532879.3975409324,4937.489303872007,22518.717307088373,ConstantEffort_MSY
115,0.1,2,10,10,0.5,18277.21283467606,10,2302.5669430206367,8482.877532135712,430.76934630402053,2234.450735484279,ConstantEffort_MSY
115,0.1,5,10,10,0.5,18277.21283467606,10,822.1591823399062,2844.1217902872186,60.0056375866088,323.6553250807509,ConstantEffort_MSY
115,0.1,10,10,10,0.5,18277.21283467606,10,1328.2999983221564,4644.833156460096,74.09598356366655,353.2378809666037,ConstantEffort_MSY
115,0.2,2,10,10,0.5,18277.21283467606,10,29354.351977494567,113527.57672540535,3951.126579557038,23303.502530259477,ConstantEffort_MSY
115,0.2,5,10,10,0.5,18277.21283467606,10,11081.414534970896,42858.10161724691,1387.5071984671465,6606.0562237556405,ConstantEffort_MSY
115,0.2,10,10,10,0.5,18277.21283467606,10,3560.1540871998463,13197.43905161212,230.25339002321485,1015.954670955604,ConstantEffort_MSY
115,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,52851.49913413037,219129.01520033265,5795.680928737214,36777.16988237326,ConstantEffort_MSY
115,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,48983.133724647385,208259.68115259445,4525.876813802995,26623.881944076653,ConstantEffort_MSY
115,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,9815.882184207863,38531.098249529656,867.9353255606121,3518.0131955238007,ConstantEffort_MSY
115,0.4,2,10,10,0.5,18277.21283467606,10,82294.62159856639,379504.18398071924,6585.936031173641,44151.02028098417,ConstantEffort_MSY
115,0.4,5,10,10,0.5,18277.21283467606,10,76272.8789251116,348652.89877403603,5841.259598972406,38557.78007017848,ConstantEffort_MSY
115,0.4,10,10,10,0.5,18277.21283467606,10,32686.932616241,137826.40415426967,2031.9177759585334,10326.366310031766,ConstantEffort_MSY
115,0.5,2,10,10,0.5,18277.21283467606,10,99913.26379707023,491790.3259578922,6377.7957482667625,45255.949625459376,ConstantEffort_MSY
115,0.5,5,10,10,0.5,18277.21283467606,10,96312.45257259447,470998.6756294053,6022.73388281583,43182.87323264169,ConstantEffort_MSY
115,0.5,10,10,10,0.5,18277.21283467606,10,75217.58022209948,354532.90521710843,4276.408567984016,24514.582252861528,ConstantEffort_MSY
115,0.6,2,10,10,0.5,18277.21283467606,10,114503.8314204378,594305.9346715207,5861.148427183023,43515.71443753556,ConstantEffort_MSY
115,0.6,5,10,10,0.5,18277.21283467606,10,114289.67702228986,595144.2060654811,5555.867782732396,41540.46484537531,ConstantEffort_MSY
115,0.6,10,10,10,0.5,18277.21283467606,10,105962.86205857889,546825.7071603247,4278.866846599432,29438.611067664064,ConstantEffort_MSY
116,0.1,2,10,10,0.5,18277.21283467606,10,2333.1680422449795,7844.998801145132,179.4614449647837,619.925784403944,ConstantEffort_MSY
116,0.1,5,10,10,0.5,18277.21283467606,10,900.3742975730801,3240.8847738290983,183.60784826027805,693.0938393146198,ConstantEffort_MSY
116,0.1,10,10,10,0.5,18277.21283467606,10,1477.882934633503,5450.467059591336,298.8863580379728,1125.2921545011932,ConstantEffort_MSY
116,0.2,2,10,10,0.5,18277.21283467606,10,29633.256200169464,110689.82246828332,2737.552353761459,14363.513891716413,ConstantEffort_MSY
116,0.2,5,10,10,0.5,18277.21283467606,10,11779.294860560803,43873.75253162823,951.2817914623688,2967.788164745497,ConstantEffort_MSY
116,0.2,10,10,10,0.5,18277.21283467606,10,3992.4330413292087,15046.10029544484,602.255577648086,1973.3098405476337,ConstantEffort_MSY
116,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53019.5142014976,216127.8562980961,4338.294697198153,26579.847794529796,ConstantEffort_MSY
116,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,50515.88463233827,211114.55933037348,3944.4018604973203,17381.27325918964,ConstantEffort_MSY
116,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,10851.60828451108,42036.646514461914,869.5046686650162,2422.0761263269374,ConstantEffort_MSY
116,0.4,2,10,10,0.5,18277.21283467606,10,82189.07301573388,376053.0804548128,5152.201204830791,33511.779876110944,ConstantEffort_MSY
116,0.4,5,10,10,0.5,18277.21283467606,10,77095.07796358695,349424.70987023966,5421.927415159427,29972.4506526551,ConstantEffort_MSY
116,0.4,10,10,10,0.5,18277.21283467606,10,35785.37851054552,149764.6727684729,2256.3383042889263,6809.501635734193,ConstantEffort_MSY
116,0.5,2,10,10,0.5,18277.21283467606,10,99639.06520131635,487717.8401022017,4883.808458857396,33789.73760234835,ConstantEffort_MSY
116,0.5,5,10,10,0.5,18277.21283467606,10,96622.57167366217,469362.51379792363,5276.563076102323,32428.144979422657,ConstantEffort_MSY
116,0.5,10,10,10,0.5,18277.21283467606,10,78140.92394895389,367883.08973371633,3913.8798852571895,17017.200295428098,ConstantEffort_MSY
116,0.6,2,10,10,0.5,18277.21283467606,10,114065.28173230599,589634.119250598,4383.146413136606,32102.75599458692,ConstantEffort_MSY
116,0.6,5,10,10,0.5,18277.21283467606,10,114156.02280559095,591896.4527796054,4535.93756004325,30769.402952861106,ConstantEffort_MSY
116,0.6,10,10,10,0.5,18277.21283467606,10,107799.55983447074,555011.5009742293,5190.4251167659295,24108.556738364514,ConstantEffort_MSY
117,0.1,2,10,10,0.5,18277.21283467606,10,2514.737091862101,9263.939907826652,470.6830712885828,2442.2067777468174,ConstantEffort_MSY
117,0.1,5,10,10,0.5,18277.21283467606,10,894.63956605433,3095.2946907399346,65.40830064919103,352.6566011107726,ConstantEffort_MSY
117,0.1,10,10,10,0.5,18277.21283467606,10,1481.4164728227238,5182.664210568016,83.38521145351832,396.8304138345345,ConstantEffort_MSY
117,0.2,2,10,10,0.5,18277.21283467606,10,30735.831903417336,118925.44870882278,4150.196434426242,24490.370031694307,ConstantEffort_MSY
117,0.2,5,10,10,0.5,18277.21283467606,10,12818.725439309148,49717.216853418075,1612.8338866963534,7723.420177239211,ConstantEffort_MSY
117,0.2,10,10,10,0.5,18277.21283467606,10,4194.827019367099,15574.374634342286,273.0907160372167,1205.6807414211212,ConstantEffort_MSY
117,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,54310.685960998744,225612.0975135048,5979.597576620453,38002.409983706435,ConstantEffort_MSY
117,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,52475.83664056339,224448.7927074185,4894.081501113554,28954.79900356666,ConstantEffort_MSY
117,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,12003.913174725169,47358.38343791028,1067.3395448326582,4365.652094085583,ConstantEffort_MSY
117,0.4,2,10,10,0.5,18277.21283467606,10,83307.39886719265,384954.25935312425,6685.710865943428,44893.92645453339,ConstantEffort_MSY
117,0.4,5,10,10,0.5,18277.21283467606,10,78267.66078790493,359137.9379600873,6031.2007072789265,39926.07986461812,ConstantEffort_MSY
117,0.4,10,10,10,0.5,18277.21283467606,10,38886.18106720103,166381.37229524084,2466.982651698839,12773.808247034904,ConstantEffort_MSY
117,0.5,2,10,10,0.5,18277.21283467606,10,100701.96140156314,496586.7336125008,6443.585113179758,45790.15452590885,ConstantEffort_MSY
117,0.5,5,10,10,0.5,18277.21283467606,10,97623.59044586266,478864.45050782646,6132.344937999224,44063.540462734505,ConstantEffort_MSY
117,0.5,10,10,10,0.5,18277.21283467606,10,81338.05129291264,389128.15342743363,4706.734374202793,27377.275682684758,ConstantEffort_MSY
117,0.6,2,10,10,0.5,18277.21283467606,10,114982.20299736367,597518.7103610341,5894.492943576327,43805.711808048894,ConstantEffort_MSY
117,0.6,5,10,10,0.5,18277.21283467606,10,114996.32212620694,599903.9853762436,5603.54456604682,41954.23235859601,ConstantEffort_MSY
117,0.6,10,10,10,0.5,18277.21283467606,10,108828.0988710544,565927.9939255283,4441.493601324801,30716.84185675266,ConstantEffort_MSY
118,0.1,2,10,10,0.5,18277.21283467606,10,2546.362401463968,8563.773154023978,197.30387137852975,684.0031786054108,ConstantEffort_MSY
118,0.1,5,10,10,0.5,18277.21283467606,10,979.5163610139816,3526.0561285930407,199.76252423802725,754.1768232269716,ConstantEffort_MSY
118,0.1,10,10,10,0.5,18277.21283467606,10,1647.1101079102712,6075.468485987431,333.00381136333186,1253.2014952107847,ConstantEffort_MSY
118,0.2,2,10,10,0.5,18277.21283467606,10,30924.178122883743,115734.66325351398,2933.6091019389546,15468.061069190862,ConstantEffort_MSY
118,0.2,5,10,10,0.5,18277.21283467606,10,13571.138209292363,50716.99809994892,1119.1470315837923,3537.243316316723,ConstantEffort_MSY
118,0.2,10,10,10,0.5,18277.21283467606,10,4697.410628601904,17728.65814084053,709.2976267249894,2326.866837982499,ConstantEffort_MSY
118,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,54328.58925803592,222006.69147028116,4527.104732177857,27803.480903103762,ConstantEffort_MSY
118,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53762.66902283845,226210.23823359428,4361.170813838138,19596.463441302258,ConstantEffort_MSY
118,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,13214.317860924042,51467.350499530825,1070.9209362713377,3004.854908655483,ConstantEffort_MSY
118,0.4,2,10,10,0.5,18277.21283467606,10,83062.79968782282,380797.9143246067,5259.524436621309,34274.778583215906,ConstantEffort_MSY
118,0.4,5,10,10,0.5,18277.21283467606,10,78847.15285444944,358745.761057588,5659.26654103653,31533.453618356074,ConstantEffort_MSY
118,0.4,10,10,10,0.5,18277.21283467606,10,42119.80922476854,178948.22258041002,2745.906954113205,8541.537614123381,ConstantEffort_MSY
118,0.5,2,10,10,0.5,18277.21283467606,10,100307.18994012862,491802.3457226041,4950.157152526612,34300.67326268611,ConstantEffort_MSY
118,0.5,5,10,10,0.5,18277.21283467606,10,97742.54411758676,476119.4742497975,5393.623240654791,33286.38329877813,ConstantEffort_MSY
118,0.5,10,10,10,0.5,18277.21283467606,10,83719.56110031948,399764.8265546935,4382.955145619321,19629.356117453088,ConstantEffort_MSY
118,0.6,2,10,10,0.5,18277.21283467606,10,114465.86333472129,592332.4593819093,4415.223899332807,32366.479838737258,ConstantEffort_MSY
118,0.6,5,10,10,0.5,18277.21283467606,10,114748.81380818594,595903.292622234,4585.969365372637,31167.90708324184,ConstantEffort_MSY
118,0.6,10,10,10,0.5,18277.21283467606,10,110275.01471424491,571599.0019551809,5384.836153218646,25357.182908437302,ConstantEffort_MSY
119,0.1,2,10,10,0.5,18277.21283467606,10,2742.0835405677044,10100.758049939834,513.4965818316042,2665.1756132308415,ConstantEffort_MSY
119,0.1,5,10,10,0.5,18277.21283467606,10,973.0818988286712,3367.1935607154396,71.27622655204021,384.12760122702457,ConstantEffort_MSY
119,0.1,10,10,10,0.5,18277.21283467606,10,1650.3553262791197,5776.648944429452,93.8147820452465,445.619068431221,ConstantEffort_MSY
119,0.2,2,10,10,0.5,18277.21283467606,10,31938.445021594893,123622.35707508914,4324.384744328316,25528.33275981903,ConstantEffort_MSY
119,0.2,5,10,10,0.5,18277.21283467606,10,14702.579363102743,57196.05683634625,1859.3766849742722,8958.749437972208,ConstantEffort_MSY
119,0.2,10,10,10,0.5,18277.21283467606,10,4928.216688391789,18330.164763119385,323.2821401355963,1428.2376705118747,ConstantEffort_MSY
119,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,55471.84990332888,230781.91409981655,6127.004993132663,38986.033137314764,ConstantEffort_MSY
119,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,55434.07510122977,238285.31272533743,5210.595929135888,30970.423216552434,ConstantEffort_MSY
119,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,14550.061679762493,57741.49219904016,1302.1578711916227,5382.225905346944,ConstantEffort_MSY
119,0.4,2,10,10,0.5,18277.21283467606,10,84046.12402300854,388935.6244371148,6758.834103679299,45439.06887413818,ConstantEffort_MSY
119,0.4,5,10,10,0.5,18277.21283467606,10,79751.52095950712,366960.094126913,6174.165112958393,40956.01178652599,ConstantEffort_MSY
119,0.4,10,10,10,0.5,18277.21283467606,10,45264.814765118004,196610.43855153798,2931.869801603732,15467.034263251646,ConstantEffort_MSY
119,0.5,2,10,10,0.5,18277.21283467606,10,101260.67663926979,499991.7794448676,6490.39415583635,46170.83860943579,ConstantEffort_MSY
119,0.5,5,10,10,0.5,18277.21283467606,10,98563.6130539781,484525.07393407315,6211.5787910676445,44701.41185294043,ConstantEffort_MSY
119,0.5,10,10,10,0.5,18277.21283467606,10,86341.13949536932,418138.6319389564,5069.149026305562,29835.207596450535,ConstantEffort_MSY
119,0.6,2,10,10,0.5,18277.21283467606,10,115314.93476829187,599757.2237862541,5917.748831107204,44008.22036279349,ConstantEffort_MSY
119,0.6,5,10,10,0.5,18277.21283467606,10,115486.2481697553,603210.6871479508,5636.760363160045,42242.822956814256,ConstantEffort_MSY
119,0.6,10,10,10,0.5,18277.21283467606,10,110920.75167674255,580051.8967075065,4562.925828740594,31675.041119568934,ConstantEffort_MSY
120,0.1,2,10,10,0.5,18277.21283467606,10,2774.47132545292,9333.184696212922,216.66188313100002,753.958121733298,ConstantEffort_MSY
120,0.1,5,10,10,0.5,18277.21283467606,10,1065.1238237377884,3834.573952240164,217.24256346728174,820.2926950599024,ConstantEffort_MSY
120,0.1,10,10,10,0.5,18277.21283467606,10,1833.5526818342005,6764.2627674286905,370.56642697416186,1393.897930915934,ConstantEffort_MSY
120,0.2,2,10,10,0.5,18277.21283467606,10,32040.89410179831,120111.12347901646,3109.376016525835,16462.89288686543,ConstantEffort_MSY
120,0.2,5,10,10,0.5,18277.21283467606,10,15497.996787155009,58126.1647825061,1307.4184699556356,4190.566935739309,ConstantEffort_MSY
120,0.2,10,10,10,0.5,18277.21283467606,10,5509.5002369651,20828.423997773793,832.8703201221699,2736.128642462456,ConstantEffort_MSY
120,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,55364.730189937494,226675.00980111782,4680.8116842199315,28801.531908561497,ConstantEffort_MSY
120,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,56479.14207573822,238980.4699732103,4730.942024273585,21601.661980227913,ConstantEffort_MSY
120,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,15938.793420787662,62467.63475798117,1309.0652470754073,3705.0819851690194,ConstantEffort_MSY
120,0.4,2,10,10,0.5,18277.21283467606,10,83698.04475978373,384254.2707827737,5339.933154835782,34846.69213289348,ConstantEffort_MSY
120,0.4,5,10,10,0.5,18277.21283467606,10,80141.90629078978,365661.7194103521,5843.907228272527,32757.001709742584,ConstantEffort_MSY
120,0.4,10,10,10,0.5,18277.21283467606,10,48498.92401940141,209211.22821500115,3274.723527955352,10517.353805349821,ConstantEffort_MSY
120,0.5,2,10,10,0.5,18277.21283467606,10,100779.42850311084,494694.98342255317,4998.028722865767,34669.454492681005,ConstantEffort_MSY
120,0.5,5,10,10,0.5,18277.21283467606,10,98542.44721495401,480962.52884741186,5479.574860417503,33918.80764394334,ConstantEffort_MSY
120,0.5,10,10,10,0.5,18277.21283467606,10,88201.93150068232,426004.7929185856,4788.837196504564,21964.91214722135,ConstantEffort_MSY
120,0.6,2,10,10,0.5,18277.21283467606,10,114744.1447245557,594209.7095743117,4437.738159898699,32551.641051286886,ConstantEffort_MSY
120,0.6,5,10,10,0.5,18277.21283467606,10,115159.02838815331,598680.8996320651,4621.363774059047,31450.084966579012,ConstantEffort_MSY
120,0.6,10,10,10,0.5,18277.21283467606,10,112069.14552709695,583751.323198418,5530.644155157197,26309.14095466875,ConstantEffort_MSY
121,0.1,2,10,10,0.5,18277.21283467606,10,2984.884786806799,10994.311964816796,559.2687334933063,2903.685243050091,ConstantEffort_MSY
121,0.1,5,10,10,0.5,18277.21283467606,10,1057.8940106520026,3661.252498919778,77.64480524881834,418.25263038025787,ConstantEffort_MSY
121,0.1,10,10,10,0.5,18277.21283467606,10,1836.3169732782853,6431.184677860795,105.51407640416899,500.16199299359323,ConstantEffort_MSY
121,0.2,2,10,10,0.5,18277.21283467606,10,32968.8752225012,127643.20275567943,4474.2619650384895,26420.48622199802,ConstantEffort_MSY
121,0.2,5,10,10,0.5,18277.21283467606,10,16708.662923365056,65206.388365542094,2124.357316578541,10300.665512425543,ConstantEffort_MSY
121,0.2,10,10,10,0.5,18277.21283467606,10,5770.341943386284,21506.649012447626,381.83848751412006,1688.2276933987505,ConstantEffort_MSY
121,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,56383.6303430048,234845.44872018552,6243.415293557943,39763.498298583414,ConstantEffort_MSY
